replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
24900,1476.2667,1373.9922,-952.5073,944.83624,184.94792,1373.671,144.24458,942.79224,185.6299,1381.6729,109.92749,943.0848,196.19536,1390.1748,-1.7908996,10.53216,7.629372,41.15961,-5.626791,0.21634206,1.6670893,5.6642513,-5.205322,-0.6533693,0.18713836,-0.0629228,-1.402813,0.8296679258346558,0.09946191310882568,24900,382,100.0,0.0,100,100,-1.377254266358268,0.07884361838346175,-1.2171211641582218,-1.5684603730276845,-137.7254266358269,0.0,-137.7254266358269,-137.7254266358269,-0.058987495,0.72196424,0.99995345,-0.9998324,1,-137.7254266358269,103280,878,119.75,80.34418149436834,200,34,0.7460123686275852,45.69869827949039,999.6204783613899,-1.7072812981956873,89.33498114315324,525.0798063759614,982.4563711793916,-301.40043563481515,-0.037343785,0.79226184,0.99996275,-0.9999834,4,89.33498114315324,0.0006464360012614634,90.66330421300154,17.573901588999433,0.0023753239984216634,0.007313988997339038,1.8827754119993187,110.13031696299731,27358.283714370064,247
25000,936.7888,992.6264,-945.849,931.7138,195.36931,1374.4503,33.70406,935.121,194.13971,1379.8835,51.397346,934.2029,197.93068,1364.1625,-1.9381566,10.230829,6.865619,35.356453,-2.4805012,0.27344066,1.5991936,5.122101,-5.216224,-0.6758212,0.18176426,-0.10983227,-1.4295645,0.8263193964958191,0.04406800866127014,25000,385,33.333333333333336,12.657891697365017,49,18,8.661856538401036,99.61163977142864,999.7232535991499,-1.7665993831769848,288.7285512800346,494.412156802245,987.7676074494808,-73.957967845505,0.078982264,0.7578005,0.99951637,-0.99963963,3,288.7285512800346,103725,882,111.25,60.23858813086508,200,31,0.9166544518181227,47.41364893808606,999.7345275935695,-1.8563351373540709,101.97780776476611,522.8912860307855,1003.347432004984,-279.711978575034,-0.048005976,0.71187156,0.9999271,-0.99981123,4,101.97780776476611,0.000672075999318622,87.78205409299699,32.057088347999525,0.001850558997830376,0.005887090999749489,1.6803398080010084,121.52789197499442,27479.81438146906,248
25100,964.64264,1007.8959,-942.89264,932.2345,198.54979,1333.7888,3.0593457,932.575,200.73662,1367.7013,3.7076015,929.98425,194.49144,1314.1351,-1.8302103,9.451782,6.52944,29.66081,-11.081949,0.09698256,1.5841562,4.793422,-4.7565103,-0.6446743,0.19011205,-0.057618007,-1.4368396,0.8194325566291809,-0.1091291606426239,25100,388,33.333333333333336,16.21384867602041,56,19,-1.3540651882601298,0.08615605626255005,-1.1905556178855488,-1.730386404871352,-45.13550627533766,21.326732825970815,-25.936666242241653,-74.87934749437258,0.107837014,0.7822177,0.99999,-0.9995437,3,-45.13550627533766,104212,886,121.75,78.28912759764283,200,40,-1.4620483163344673,0.14131117425038384,-1.2025165387334733,-1.7164627607423397,-178.0043825137214,119.16363798420635,-54.29098921899458,-309.5040055613176,-0.026850536,0.75165933,0.99999595,-0.99995357,4,-178.0043825137214,0.0006396329990820959,87.33296891399732,33.174173749001056,0.0024181829976441804,0.007239621001644991,1.8370948739975574,122.3545349739943,27602.171660364056,249
25200,1417.2606,1572.9285,-938.54346,928.2648,196.3104,1365.7025,8.961589,929.35364,197.29799,1382.5421,18.898882,925.33264,206.9071,1372.0446,-1.7064046,9.425282,6.724332,30.671862,-5.376199,0.1982044,1.5785638,4.9101305,-5.7412567,-0.6439169,0.1851439,-0.0876866,-1.4941155,0.8160219788551331,-0.11679808795452118,25200,389,100.0,0.0,100,100,-1.434238724436157,0.06476605128759629,-1.218414214265025,-1.542293109424652,-143.4238724436157,0.0,-143.4238724436157,-143.4238724436157,0.06671332,0.7327488,0.9998085,-0.99997395,1,-143.4238724436157,104652,891,88.0,60.10989935110522,200,31,-1.422353415818664,0.09940315944684468,-1.1576621883437586,-2.0351916496798825,-125.1671005920424,88.55129570165377,-42.23309413580908,-291.83097805494606,-0.1445304,0.73654264,0.99999255,-0.9998035,5,-125.1671005920424,0.0005915149995416868,94.85837099200216,17.339951895999548,0.0022950249986024573,0.007219748000352411,2.089585296002042,114.29801447200225,27716.47263532805,250
25300,1024.3232,1041.3827,-966.0227,951.5241,212.60059,1335.1973,3.3144243,954.5558,215.12656,1355.4336,1.8729568,953.23535,215.29172,1316.6711,-2.1199043,10.625925,6.5051184,28.389803,-5.550964,0.20527191,1.6075128,5.3030815,-4.8850055,-0.68085,0.18566272,-0.15985876,-1.4898046,0.8099463582038879,0.13198557496070862,25300,390,100.0,0.0,100,100,-1.4505613072192713,0.07571998384468272,-1.205667112766065,-1.6257910750033526,-145.0561307219271,0.0,-145.0561307219271,-145.0561307219271,-0.105157584,0.69637454,0.9983871,-0.99946916,1,-145.0561307219271,105134,897,80.33333333333333,59.10912695082621,200,35,4.913715745174574,78.73222179963402,999.6872828669748,-2.0330449962995623,394.7351648623574,584.5921342918526,986.1096042558903,-310.40898742051854,-0.033832286,0.7418411,0.99941033,-0.999989,6,394.7351648623574,0.0005913839995628223,102.73694591599997,16.71851680299733,0.002396997999312589,0.007188804000179516,1.9014363970018167,121.36707630199817,27837.842852049045,251
25400,976.3239,908.8799,-937.1581,928.4889,187.06052,1401.7401,15.670041,932.43494,185.88585,1389.4564,3.1760595,925.69653,183.4533,1384.0635,-1.7411246,9.8245125,6.2963324,30.265614,-3.0876286,0.108722016,1.6068646,5.947501,-5.167503,-0.6639046,0.18113402,0.005110204,-1.4920425,0.8018645644187927,-0.03874145448207855,25400,392,50.0,15.0,65,35,-1.371148866647916,0.12139683820270852,-1.1466735121979132,-1.6270063769233787,-68.55744333239582,18.96682639653558,-49.59061693586024,-87.5242697289314,-0.113821425,0.7675673,0.9999945,-0.9999748,2,-68.55744333239582,105452,902,63.6,68.41520298880945,200,21,1.7878508024639896,56.06366974782743,999.7853974215091,-2.005298650971364,113.70731103670971,439.3552795920235,974.4320582378132,-272.4726887980959,0.017285706,0.78193194,0.9995331,-0.99998903,5,113.70731103670971,0.0005971829996269662,94.04453680799998,25.35444678699787,0.002091304999339627,0.007238664002215955,1.9946494390023872,121.40356018600141,27959.249432715045,252
25500,1077.5446,1246.8948,-952.2644,941.0012,197.60735,1388.8165,25.678873,945.2531,198.26097,1394.965,56.397827,941.5137,205.65552,1418.1166,-7.7147846,9.684689,6.7865424,35.200455,-6.2846174,0.15490332,1.6016204,5.3385525,-4.8240438,-0.66345197,0.18229425,-0.04470347,-1.4782169,0.7927159070968628,-0.0732400193810463,25500,393,100.0,0.0,100,100,-1.4079134159295217,0.07590185275596581,-1.1965231345381047,-1.5890326544438018,-140.79134159295225,0.0,-140.79134159295225,-140.79134159295225,-0.12961635,0.769013,0.9996046,-0.99999094,1,-140.79134159295225,105936,910,60.5,53.558379363083795,200,28,4.97490121895119,78.57511631263742,999.7556633622603,-1.8604389974785083,300.98152374654705,534.6853131587139,996.4989264080159,-308.13530575592256,-0.05037018,0.77726984,0.99999714,-0.99993426,8,300.98152374654705,0.0006751000000804197,118.11309577599968,17.854483295002865,0.00242060199889238,0.007226415000332054,1.7822228699988045,137.76012405800066,28097.012223616046,253
25600,1040.5482,964.79675,-936.71545,926.86456,199.65295,1374.495,0.26269802,932.31177,199.57832,1398.6555,0.24760751,928.3705,203.29803,1378.8143,-1.689038,8.75733,6.6822276,31.672249,-6.3287344,0.14735608,1.557401,4.390837,-4.8677955,-0.6533875,0.16949108,0.0041140765,-1.4334289,0.7859477400779724,-0.29900050163269043,25600,394,100.0,0.0,100,100,-1.5415559084375956,0.11813350661334043,-1.291303593893585,-1.662230433950636,-154.15559084375946,0.0,-154.15559084375946,-154.15559084375946,0.053848963,0.7727059,0.9978031,-0.9995117,1,-154.15559084375946,106423,914,121.75,78.31466976243978,200,39,0.5673488854216433,45.32861703248449,999.7260260663567,-1.836824417518971,69.0747268000851,530.4745491588334,971.3184797935357,-314.87719404584,0.053735126,0.794113,0.9998908,-0.9999983,4,69.0747268000851,0.0006667759989795741,84.43209263699828,16.52248407499792,0.002403624999715248,0.007277550001163036,2.018313626998861,102.98323828999492,28199.99832292504,254
25700,1198.7102,1164.3408,-935.6874,925.9234,189.3372,1359.8859,0.48127878,927.3534,192.75635,1387.4722,0.3276289,925.04126,188.93512,1345.9403,-1.6006604,9.523714,6.60402,31.856743,-5.963887,0.22953074,1.5851203,6.4307218,-4.9413357,-0.6471065,0.1932133,-0.018837973,-1.3698745,0.7767873406410217,-0.12028512358665466,25700,395,100.0,0.0,100,100,-1.3690572168908173,0.05535763977756897,-1.1940946641593408,-1.4945679200645032,-136.90572168908176,0.0,-136.90572168908176,-136.90572168908176,-0.11879981,0.73310244,0.9994949,-0.99955267,1,-136.90572168908176,106901,917,159.33333333333334,57.51135153650586,200,78,-1.5843368918026908,0.12673546408664502,-1.2406744064768256,-1.9638886622860086,-252.4376780938954,100.5817027917104,-110.26192368951361,-327.3412530538539,0.096559666,0.77341324,0.9983651,-0.9983468,3,-252.4376780938954,0.0006637799997406546,74.63355555499948,17.51973296399956,0.0018529030021454673,0.005857325999386376,1.6685587680003664,93.83022129600067,28293.831293518044,255
25800,1599.3403,1649.9829,-932.0311,923.2217,196.61186,1378.6968,0.9485905,920.2937,194.5465,1393.1538,1.3318697,931.3675,203.41696,1384.5145,-1.803839,9.439011,6.454005,30.924229,-6.482847,0.20377524,1.561463,4.617076,-6.657961,-0.6879055,0.18597245,-0.0119514465,-1.329152,0.7632455229759216,-0.1514485627412796,25800,396,100.0,0.0,100,100,-1.6296261645758354,0.18577229903054296,-1.2045155772120408,-1.7934348680901075,-162.9626164575836,0.0,-162.9626164575836,-162.9626164575836,0.16126658,0.73976845,0.99927133,-0.9987541,1,-162.9626164575836,107301,919,200.0,0.0,200,200,-1.4832273596323535,0.19533444301536687,-1.1914444917551517,-1.7334854590522406,-296.6454719264707,32.766671330866956,-263.8788005956037,-329.4121432573376,-0.03467987,0.79597664,0.9954563,-0.99919146,2,-296.6454719264707,0.0006088010013627354,69.38188435399934,16.557527431999915,0.0021977380019961856,0.008795960999123054,1.8686535109991382,87.81966779700087,28381.65369549004,256
25900,1802.4541,1665.5802,-939.8629,932.0234,182.16693,1428.7772,150.1065,934.9704,181.55902,1411.4669,141.33688,935.1799,192.17249,1452.5863,86.94899,9.871483,5.9070916,26.839909,-5.829747,0.19491467,1.5608504,4.6965137,-7.196458,-0.6994157,0.18626192,0.2068405,-1.3410265,0.7510454654693604,-0.03679025173187256,25900,397,100.0,0.0,100,100,-1.4223068834301984,0.05552670582559491,-1.1966179171555387,-1.5005968729060024,-142.23068834301986,0.0,-142.23068834301986,-142.23068834301986,-0.08798653,0.7587884,0.9991604,-0.99983156,1,-142.23068834301986,107701,921,200.0,0.0,200,200,-1.4498910569446,0.03656438739114381,-1.208097410396294,-1.4950976498418576,-289.9782113889198,3.253143549040402,-286.72506783987944,-293.23135493796025,-0.09467006,0.7358281,0.99117815,-0.99871594,2,-289.9782113889198,0.0005882420009584166,67.7037758860024,16.661696327002574,0.002217294000729453,0.007311844001378631,1.930230035999557,86.3058196290076,28467.961975080045,257
26000,1185.1676,1133.3715,-953.5249,942.565,210.46866,1410.3303,46.514507,946.24585,211.99405,1414.0251,42.69731,939.02234,208.50928,1394.191,-8.241107,10.296691,7.150443,33.7038,-8.986904,0.26188183,1.5964909,5.1263986,-6.140695,-0.7089006,0.18492478,-0.08251306,-1.3257805,0.7513796091079712,0.08478258550167084,26000,398,100.0,0.0,100,100,-1.6046271872727305,0.09949772230063449,-1.2006016600471676,-1.696746253208443,-160.462718727273,0.0,-160.462718727273,-160.462718727273,0.35998005,0.66418946,0.9990239,-0.9983049,1,-160.462718727273,108139,926,87.6,58.54775828330236,200,37,-1.5111914534873383,0.14087182849906163,-1.1911100578106053,-2.0570438341908956,-132.3803713254909,93.84885599981855,-53.99384513396418,-313.5566686700883,0.11069723,0.7433146,0.9999978,-0.9999999,5,-132.3803713254909,0.000624258002062561,94.37739270800012,16.441541501997563,0.002323253000213299,0.007263156003318727,1.9890661239987821,112.81821100100206,28580.782736018045,258
26100,1027.8046,1043.5848,-952.02954,947.00867,197.44193,1398.2769,48.641922,945.0441,199.47005,1405.7946,24.690687,943.36694,202.90271,1408.278,-1.5691885,9.519144,7.279422,33.4944,-9.044308,0.38829497,1.5345043,5.175603,-5.087714,-0.69022715,0.17724013,-0.07839191,-1.5856727,0.7367109060287476,-0.14678359031677246,26100,399,100.0,0.0,100,100,-1.521409666804004,0.08233363001958402,-1.1877458912369812,-1.6896275788530783,-152.1409666804003,0.0,-152.1409666804003,-152.1409666804003,0.13265058,0.6744689,0.9992691,-0.99959755,1,-152.1409666804003,108539,928,200.0,0.0,200,200,-1.5275034567988865,0.062148490593415706,-1.2279078107665091,-1.6729367976032885,-305.50069135977736,5.504770942248797,-299.99592041752857,-311.00546230202616,0.050137933,0.67815334,0.99561507,-0.9997641,2,-305.50069135977736,0.0006149200016807299,68.76480825100225,16.610691947000305,0.0022155070000735577,0.007170645003498066,1.9571425760004786,87.34264384600829,28668.128329671043,259
26200,1394.9547,1654.4241,-944.7051,936.1898,201.54526,1406.7114,27.376686,936.2565,200.17221,1398.633,40.640118,935.1185,205.38997,1393.9005,-1.9381566,10.209911,6.6175237,27.918495,-6.867895,0.17946246,1.5872213,5.958083,-3.9844933,-0.7164119,0.1892535,-0.038572952,-1.6382812,0.7219513058662415,0.06837966293096542,26200,400,100.0,0.0,100,100,-1.4639445429668279,0.09265704277296727,-1.1905567864823683,-1.6166166498390793,-146.39445429668285,0.0,-146.39445429668285,-146.39445429668285,-0.008290213,0.70061207,0.99939513,-0.99994296,1,-146.39445429668285,108897,932,89.5,68.18540899635346,200,26,4.21139485952704,74.61278808463423,999.6806560553233,-1.8042443286178211,376.9198399276701,554.7463499717561,965.2733034994825,-284.3300923887671,-0.008332091,0.7432825,0.9992679,-0.99997014,4,376.9198399276701,0.0006331850017886609,84.93745028299963,16.832242928998312,0.002120016000844771,0.007229058002849342,1.8172424610020244,103.59691793200545,28771.728222427053,260
26300,1583.8461,1694.2301,-924.08276,918.6463,219.905,1431.7616,0.44990468,914.41034,221.26166,1426.8434,0.23404025,916.3484,233.29811,1446.0668,-9.484694,10.094367,6.166189,28.343855,-6.853811,0.33263212,1.5599061,5.286098,-5.3054624,-0.68763006,0.1924274,-0.06664953,-1.5028455,0.7122195959091187,0.03200594335794449,26300,401,100.0,0.0,100,100,-1.3709461068149316,0.060817338998676584,-1.2372366704924513,-1.536040093871854,-137.0946106814931,0.0,-137.0946106814931,-137.0946106814931,0.077838786,0.68089366,0.9988995,-0.9994417,1,-137.0946106814931,109297,934,200.0,0.0,200,200,-1.561740317203711,0.14332803451075404,-1.1912027326523025,-1.7533695732497998,-312.3480634407423,21.45662850670152,-290.8914349340408,-333.8046919474438,0.06273605,0.7506929,0.998268,-0.9996346,2,-312.3480634407423,0.0006012209996697493,67.00231759300004,17.062880842000595,0.0022054780019971076,0.007245067998155719,2.0327473299985286,86.10799753199899,28857.839053777047,261
26400,1535.7616,1726.8314,-929.4218,921.95044,210.71051,1380.5713,18.786047,920.47736,210.54314,1370.0068,37.043938,923.4895,221.66516,1366.9799,-1.6369803,10.529682,6.7790837,31.59644,-3.1754518,0.24101582,1.5945282,6.26451,-5.5451922,-0.7445945,0.1903555,0.09258932,-1.4740756,0.6976538896560669,0.19069072604179382,26400,403,50.0,30.0,80,20,-1.387684942101971,0.14855497671995418,-1.187825992181527,-2.1129228481029365,-69.38424710509857,42.687566385021206,-26.69668072007736,-112.07181349011978,0.069412336,0.7020849,0.99980813,-0.9995835,2,-69.38424710509857,109749,937,150.66666666666666,69.76786907707269,200,52,-1.138129954769301,1.8128398087498383,9.809339955562239,-1.6976185779960122,-171.47824651857457,110.15597353419436,-72.57547107055208,-325.165849227627,0.14921173,0.71491,0.9998567,-0.99967444,3,-171.47824651857457,0.0006378220023179892,80.7160530589972,25.45886768499986,0.0023439329997927416,0.007255456999700982,1.9096878169984848,108.09484577299736,28965.936830865056,262
26500,1068.8428,1327.1711,-921.4913,915.22296,198.54776,1352.3169,4.7925186,913.7645,196.09628,1366.233,40.095554,911.90283,199.15869,1366.953,-1.7917811,9.862577,6.627147,29.968748,-7.355199,0.25804034,1.5596557,5.454749,-5.008149,-0.72758216,0.19872794,-0.091165915,-1.5939071,0.6936922669410706,-0.05025527626276016,26500,405,50.0,25.0,75,25,-1.4633722883055884,0.14745876800921634,-1.1853162504424237,-1.8418930267669298,-73.16861441527941,38.93354567846176,-34.235068736817645,-112.10216009374118,0.18057024,0.75446004,0.9998142,-0.9999874,2,-73.16861441527941,110115,941,91.5,71.91835648845154,200,25,-1.3240608793228332,0.5939907886931662,9.750716324819853,-2.02244886971489,-121.15157045803923,99.68423521257193,-22.84455918643913,-271.99429498424774,-0.036997207,0.66551566,0.99981296,-0.9999935,4,-121.15157045803923,0.0006417019976652227,91.02747114299927,25.410178285001166,0.0017165220015158411,0.005898915998841403,1.6722383900014393,118.1181449579999,29084.057325924052,263
26600,1697.7415,1767.2737,-902.647,896.8485,193.87527,1403.6107,0.24228942,891.2218,193.14609,1378.4696,0.22719952,894.1606,204.34239,1370.6191,-1.8281945,10.572702,6.823131,26.645792,-5.04087,0.2655953,1.560342,4.37576,-4.3239717,-0.7485715,0.19934392,-0.1396552,-1.7130347,0.6860678791999817,0.21580177545547485,26600,406,100.0,0.0,100,100,-1.5064100263120863,0.20289687518393587,-1.220913266691967,-1.803847156103259,-150.6410026312087,0.0,-150.6410026312087,-150.6410026312087,0.23351078,0.70569706,0.99960214,-0.9999539,1,-150.6410026312087,110547,944,144.0,79.19595949289332,200,32,-1.4690246278050092,0.9444986582734485,9.737344427968582,-1.7799103296004612,-211.53954640392135,118.6060854691203,-44.09074604635199,-303.73623727475416,0.27449295,0.6750892,0.9999637,-0.99987495,3,-211.53954640392135,0.0006330350006464869,77.60061438699995,17.197872191001807,0.002270517001306871,0.0072517099979449995,2.0168803980013763,96.82552223800303,29180.885625683055,264
26700,1340.1191,1577.6134,-930.08484,921.06573,198.1067,1363.1584,120.97134,920.7244,191.49681,1349.2812,138.18321,921.55365,203.13062,1360.7795,-3.1356907,10.097054,7.7018886,45.401993,-4.759518,0.19799829,1.5946828,6.057321,-7.104871,-0.7363848,0.19878003,-0.15550318,-1.7578508,0.686077892780304,0.03656625747680664,26700,408,50.0,26.0,76,24,-1.3267594631499031,0.11290478106648477,-1.2153720430498658,-1.8454269653901854,-66.33797315749516,32.74316365553752,-33.59480950195764,-99.08113681303269,-0.06541353,0.75010306,0.99985635,-0.9999923,2,-66.33797315749516,111029,948,120.5,80.11398130164298,200,27,0.7462879830860603,45.552808608144616,999.7951787075565,-1.9811708695543722,89.92770196187027,512.0024906285706,966.1998034019203,-278.7353918290002,0.020445926,0.71573293,0.99939644,-0.99998593,4,89.92770196187027,0.0006155480004963465,89.51996617400073,26.259076422000362,0.00187793399891234,0.005886081999051385,1.6755653210020682,117.46298748100162,29298.350864555057,265
26800,1998.9733,2077.14,-937.59467,926.6592,187.26102,1364.0455,211.35057,931.3054,186.56824,1355.6404,204.43674,927.0304,196.43073,1378.8524,-1.8113699,9.705969,6.6808896,31.92846,-5.180975,0.3083486,1.5340408,5.5108876,-4.8238583,-0.7217696,0.20199476,-0.11617638,-1.8456817,0.6841411590576172,-0.11157608777284622,26800,409,100.0,0.0,100,100,-1.3782423105084427,0.09081164690157349,-1.1728600885570577,-1.5967287263592362,-137.8242310508443,0.0,-137.8242310508443,-137.8242310508443,0.1068556,0.6633436,0.99975955,-0.99914074,1,-137.8242310508443,111478,952,112.25,59.801233264875066,200,33,3.2353287370553456,66.67312052160314,999.8713486430067,-1.554873124627383,363.1656507344626,524.2253223142596,884.9783449484862,-266.6130798060016,-0.0042292606,0.704796,0.99971265,-0.99996495,4,363.1656507344626,0.000717261998943286,90.54963281800156,17.09202799099876,0.0023055360034049954,0.007237585999973817,1.9712754040010623,109.6231965970037,29407.977564694058,266
26900,1082.8336,1124.1598,-950.5033,941.2826,190.93602,1345.634,39.328884,941.38184,188.17772,1392.8323,24.191452,936.28546,192.32318,1354.3461,-1.7908996,10.080881,7.540764,35.613377,-6.223622,0.29889384,1.5950055,6.4238896,-4.800652,-0.7039495,0.19289368,-0.17073607,-1.7143849,0.6894234418869019,0.030081897974014282,26900,412,33.333333333333336,20.677416559027762,62,14,8.788187446704084,99.61365474736147,999.8697005984798,-1.610462872202521,292.93958155680275,496.56437912624756,994.5191480477511,-84.38052089770709,0.028378533,0.7055399,0.9999798,-0.99988043,3,292.93958155680275,111859,957,76.2,62.665460981309316,200,31,1.3193365280318157,51.22176620752186,999.8145542499533,-1.700489702279102,100.53344343602438,426.38547994281987,938.660914316722,-259.1777859664367,-0.025896212,0.71589935,0.9999753,-0.9989873,5,100.53344343602438,0.0006342319975374267,98.1747224110004,32.79912432200217,0.0022115979991212953,0.007256819000758696,1.8924827260016173,132.8764321080016,29540.857272082056,267
27000,1083.1028,1019.107,-939.44525,934.0352,188.81717,1373.7836,98.07574,935.15936,191.15091,1386.5077,65.6386,935.8103,192.35245,1385.379,-11.574109,9.386325,6.7521787,37.575233,-5.010362,0.22595552,1.5378428,5.86202,-5.6362944,-0.7118512,0.19424185,-0.12805197,-1.9667107,0.6847501993179321,-0.23229362070560455,27000,413,100.0,0.0,100,100,-1.4215796671359473,0.06997096152886605,-1.1995201737627093,-1.5312103499011673,-142.15796671359476,0.0,-142.15796671359476,-142.15796671359476,0.12963459,0.6792223,0.9989956,-0.9997801,1,-142.15796671359476,112259,959,200.0,0.0,200,200,-1.556730126045831,0.14619700124668408,-1.2010315606008577,-1.7440493706253628,-311.3460252091661,17.926851055837773,-293.41917415332836,-329.2728762650039,0.28164515,0.66261816,0.99897295,-0.99983567,2,-311.3460252091661,0.0006451659974118229,67.00039887800085,16.755258217999653,0.0021867290015507024,0.007298944998183288,1.9069041099974129,85.67269204599506,29626.533162474057,268
27100,929.2074,905.17957,-938.19867,931.7179,176.34688,1379.1895,460.04962,933.1993,178.89374,1400.5687,466.92743,928.1167,174.84294,1377.168,410.14893,10.393544,7.4239,38.02329,-5.487795,0.42704448,1.551438,6.0004525,-5.1774673,-0.7360904,0.18827309,-0.13655359,-1.9083568,0.6794981360435486,0.15208667516708374,27100,414,100.0,0.0,100,100,-1.4734257834620945,0.08663018310809768,-1.1993358076511866,-1.5873670009791776,-147.3425783462094,0.0,-147.3425783462094,-147.3425783462094,0.04525686,0.6857775,0.9996735,-0.99818414,1,-147.3425783462094,112659,961,200.0,0.0,200,200,-1.4915256475773264,0.083859010917695,-1.2399005088816362,-1.6452642041409595,-298.3051295154654,11.126955548576774,-287.1781739668886,-309.43208506404216,0.05185815,0.64313567,0.99847,-0.99855,2,-298.3051295154654,0.0006005420000292361,68.08211307700185,16.62724569800048,0.0022135399995022453,0.007174900001700735,1.8698804630002996,86.58922822000386,29713.124352784056,269
27200,1303.1674,1354.9152,-918.75946,916.80334,212.78656,1417.8708,0.55383664,911.7539,209.3341,1398.6437,1.3709881,914.4365,211.28555,1427.736,-1.771597,10.324572,6.3356986,32.14028,-9.889255,0.36554402,1.5931658,4.93679,-6.0777063,-0.7394372,0.19722638,-0.21725735,-1.9676728,0.6732860207557678,0.12843525409698486,27200,415,100.0,0.0,100,100,-1.34301573085446,0.0561971593989814,-1.2213301913220935,-1.4797945991671315,-134.30157308544602,0.0,-134.30157308544602,-134.30157308544602,0.081331156,0.67970055,0.9998963,-0.9999438,1,-134.30157308544602,113059,963,200.0,0.0,200,200,-1.400228353876926,0.05163713386547829,-1.1998976802682826,-1.530505629893912,-280.0456707753852,3.08643873814367,-276.9592320372415,-283.13210951352886,0.027237916,0.6254497,0.99978197,-0.9993948,2,-280.0456707753852,0.0006138759999885224,69.17245335299958,17.09649636099857,0.0022103219998825807,0.007228223999845795,2.0430355299977236,88.3220376659956,29801.449371254057,270
27300,1084.3682,1293.5643,-920.92303,914.75024,205.92316,1349.2397,9.888469,913.0309,205.69113,1343.5509,26.286274,918.283,212.79155,1380.9299,-1.636383,10.636208,6.502936,23.810793,-3.7929192,0.48469502,1.5476459,4.7115064,-5.951962,-0.7420289,0.20266895,-0.18024957,-2.034511,0.6759544014930725,0.24935248494148254,27300,416,100.0,0.0,100,100,-1.513917302400601,0.11204529389543127,-1.2732367266924238,-1.653989080504018,-151.3917302400601,0.0,-151.3917302400601,-151.3917302400601,0.40962866,0.65009123,0.9996669,-0.9999216,1,-151.3917302400601,113459,965,200.0,0.0,200,200,-1.5490369169765266,0.09697125966256072,-1.299681439100094,-1.6486117538783842,-309.80738339530524,2.1571703412326713,-307.6502130540726,-311.96455373653794,0.42722374,0.6068633,0.99958193,-0.9988142,2,-309.80738339530524,0.0005940429982729256,68.8377460369993,16.930798628996854,0.0021893949997320306,0.007177776002208702,2.022234539999772,87.80074041999615,29889.253058277056,271
27400,1185.8524,1131.2595,-929.89,922.25635,213.41003,1421.1356,21.305622,923.7343,211.0836,1428.8585,10.792484,920.98926,219.97957,1404.895,-7.256105,10.166608,6.9743795,38.37089,-5.1771493,0.34840804,1.5718446,5.3726892,-5.0459385,-0.7174352,0.20138045,-0.017917618,-1.877889,0.6750964522361755,0.06543461978435516,27400,418,50.0,40.0,90,10,8.759175196936075,99.60066318361963,999.7127324891823,-1.4640852090708742,437.9587598468038,561.169199325893,999.1279591726968,-123.21043947908922,0.17839126,0.67977345,0.9999076,-0.99984205,2,437.9587598468038,113901,968,147.33333333333334,74.481914284983,200,42,-1.4106341161858897,0.11597726140581785,-1.1746526779067599,-1.649365215121466,-207.8334264513877,107.57102444857496,-56.535318735762175,-297.2283852494764,0.21644558,0.6350462,0.99999183,-0.9993265,3,-207.8334264513877,0.0006211450017872266,78.24464056099896,25.55004144200211,0.0022855659990455024,0.007276575997821055,2.0433309260006354,105.84819621600036,29995.104267013056,272
