replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
196500,796.3065,795.16003,-644.4789,644.9484,218.47493,1297.5675,-0.35027808,642.65125,219.17462,1341.7682,-0.39499754,646.83594,223.16663,1290.7517,-8.086447,9.457147,8.396829,37.015907,-7.716636,-0.06363057,1.7412864,4.745412,-5.5697927,-0.34479478,0.15537019,0.121403694,-1.1244888,0.4717128574848175,-0.4079706072807312,196500,2978,100.0,0.0,100,100,-1.6440470712041166,0.06953602574132496,-1.2770790774263532,-1.6832295391269156,-164.4047071204117,0.0,-164.4047071204117,-164.4047071204117,-0.26381457,0.7722114,0.9994094,-0.99987054,1,-164.4047071204117,816021,6566,200.0,0.0,200,200,-1.5640698497158332,0.04231578335629092,-1.2185501727335086,-1.5875568634016193,-312.8139699431665,0.9175054800846283,-311.8964644630819,-313.73147542325114,-0.15115027,0.677868,0.9901987,-0.99808997,2,-312.8139699431665,0.0006630020216107368,59.47557386592962,14.753416542895138,0.002167060039937496,0.007028987864032388,1.7833186860661954,76.02216814481653,180931.76106446143,1963
196600,2395.7007,2534.0488,-627.46704,625.49585,246.43892,1119.765,-0.35093877,623.99023,244.20735,1142.806,-0.3958717,622.23016,247.88432,1145.8934,-11.918484,8.934448,8.749893,36.355553,-9.318019,0.11388393,1.7045238,5.300398,-5.0036607,-0.34801114,0.16966431,0.26386347,-1.0063993,0.46836382150650024,-0.807887077331543,196600,2980,50.0,47.0,97,3,8.70819767151488,99.62362782199544,999.8255601330505,-1.7237698885061672,435.40988357574395,583.9484044181443,1019.3582879938882,-148.53852084240026,0.027038632,0.8080235,0.9999982,-0.9999993,2,435.40988357574395,816421,6568,200.0,0.0,200,200,-1.4838562405959816,0.1103005643693048,-1.2229340135045768,-1.8387618342965988,-296.7712481191963,0.5625387110023894,-296.2087094081939,-297.3337868301987,0.042288218,0.6688045,0.9999405,-0.99964803,2,-296.7712481191963,0.0006759120151400566,59.84060401492752,21.61053086607717,0.0021876520477235317,0.00702000199817121,1.7792570791207254,83.24027552618645,181015.00402398175,1964
196700,1176.4281,1362.9542,-630.97424,631.1216,216.62152,1263.8716,-0.35153973,634.40735,216.65552,1239.9666,-0.39622945,636.46423,223.1291,1284.4983,-1.8837204,10.631849,8.658818,41.30655,-6.8428555,0.19282956,1.7601699,5.3779707,-6.3144445,-0.36311957,0.15692437,0.20357725,-1.0653598,0.46813610196113586,0.47961872816085815,196700,2981,100.0,0.0,100,100,-1.637382594177858,0.07071612017099908,-1.3048371401774608,-1.7119574405605076,-163.7382594177857,0.0,-163.7382594177857,-163.7382594177857,-0.10345102,0.79908246,0.9992716,-0.99953204,1,-163.7382594177857,816821,6570,200.0,0.0,200,200,-1.3629856315220965,1.510606171651631,9.860695975602088,-1.8761634292400022,-272.5971263044192,1.7941261481639117,-270.8030001562553,-274.3912524525831,0.16709422,0.71656734,0.9998913,-0.9999915,2,-272.5971263044192,0.0006238119676709175,60.13841963093728,14.763749788980931,0.001800304977223277,0.005689015844836831,1.524444904876873,76.43472745758481,181091.44046338229,1965
196800,1717.7476,1879.3672,-627.7871,627.2745,230.01018,1176.659,-0.21684447,629.0958,229.93764,1158.7404,-0.051691413,621.80096,236.06062,1125.5508,0.32276356,10.419168,8.410318,35.501755,-7.003609,0.05335619,1.7967912,6.649188,-6.3901668,-0.36772904,0.15597305,0.19923124,-1.1018053,0.46884435415267944,0.31761354207992554,196800,2983,50.0,43.0,93,7,8.932090361633499,99.62031601622365,999.8308800968705,-1.7569009405814933,446.6045180816749,600.9933644059277,1047.5978824876026,-154.38884632425282,-0.06271973,0.8665585,0.99994946,-0.99998564,2,446.6045180816749,817221,6572,200.0,0.0,200,200,-1.7254468784435462,0.07106514059311712,-1.2156390822489194,-1.7927182582943282,-345.0893756887092,2.8101962907753943,-342.2791793979338,-347.89957197948456,0.08166569,0.76493365,0.99914235,-0.9995853,2,-345.0893756887092,0.001338321017101407,59.718119848985225,21.5657385091763,0.002193214138969779,0.007053934969007969,1.7093743630684912,83.0038181913551,181174.44849241013,1966
196900,1770.9434,2196.463,-616.57935,613.13257,220.3165,1196.5459,-0.33429217,612.53577,217.96715,1216.0945,-0.39572024,622.1421,228.84886,1259.7087,-1.0971308,9.978529,7.98768,36.889565,-10.266131,0.17921987,1.7493098,5.878604,-5.3819222,-0.37350184,0.15115121,0.12075722,-1.1845808,0.47192108631134033,-0.016127794981002808,196900,2984,100.0,0.0,100,100,-1.6482275899298084,0.07550492932143786,-1.27799919847422,-1.7090599281375407,-164.82275899298088,0.0,-164.82275899298088,-164.82275899298088,-0.11812675,0.7795092,0.9994223,-0.99953014,1,-164.82275899298088,817621,6574,200.0,0.0,200,200,-1.4504962863144744,0.08581679053021483,-1.2172297717418685,-1.5444798395247075,-290.099257262895,15.613681862728328,-274.4855754001666,-305.7129391256233,0.07913853,0.6726865,0.99373555,-0.9836636,2,-290.099257262895,0.0006062670145183802,59.93861307599582,14.73400825704448,0.0017585109453648329,0.0057136439718306065,1.531217786949128,76.21191754192114,181250.66130750184,1967
197000,1255.7053,1048.8873,-640.7982,638.6502,217.49713,1307.338,-0.35027972,641.8806,218.9641,1327.0513,1.0815015,638.912,221.55331,1351.7957,-3.0281458,10.19936,7.924792,42.81723,-6.299804,0.17795236,1.7412819,5.1607428,-4.6599336,-0.37255558,0.14978044,0.2046844,-0.9472265,0.47433432936668396,0.14868925511837006,197000,2985,100.0,0.0,100,100,-1.4118696217631976,0.08737155986784248,-1.2662513695665312,-1.658895793660366,-141.18696217631978,0.0,-141.18696217631978,-141.18696217631978,0.09406587,0.76999664,0.99964684,-0.9990186,1,-141.18696217631978,818021,6576,200.0,0.0,200,200,-1.4989108952955421,0.10194479145930388,-1.2275427036019835,-1.6286275019952077,-299.78217905910833,18.80216210991972,-280.9800169491886,-318.58434116902805,0.16478796,0.6788607,0.99950635,-0.996989,2,-299.78217905910833,0.0006312849000096321,59.75636403798126,14.69686447805725,0.0018243370577692986,0.005688254022970796,1.5213455269113183,75.98271791893058,181326.6478688228,1968
197100,2416.929,2221.9983,-636.47943,634.67737,192.90698,1304.0043,-0.3504797,634.8292,192.30154,1296.4924,-0.39613685,632.58215,201.60231,1303.2086,-5.151634,9.204408,7.8816066,37.520027,-10.978711,0.14352252,1.7184885,8.810834,-4.4727545,-0.3556927,0.15841551,0.19780618,-0.8450351,0.4710211753845215,-0.5989890098571777,197100,2986,100.0,0.0,100,100,-1.5657645888894154,0.0680839270433518,-1.3158834752353574,-1.6520749968825534,-156.5764588889415,0.0,-156.5764588889415,-156.5764588889415,-0.11387902,0.8218333,0.99978644,-0.9999499,1,-156.5764588889415,818421,6578,200.0,0.0,200,200,-1.4512666717053242,0.18016603566751024,-1.2309424729178202,-1.64789834741271,-290.25333434106494,34.73820923681069,-255.51512510425425,-324.99154357787563,0.020438366,0.74398863,0.9998884,-0.9991855,2,-290.25333434106494,0.000596257159486413,59.930208476958796,14.698185682063922,0.0021661981008946896,0.006997162941843271,1.7436862660106272,76.38184004323557,181403.0308063079,1969
197200,2195.681,2237.9802,-623.03906,622.7914,237.25728,1225.1433,-0.35076994,622.67126,238.24641,1241.283,-0.3962677,628.9207,242.0702,1244.817,-2.31766,10.4198265,8.160211,46.350277,-6.2435384,0.18140933,1.806651,5.9492064,-6.6860847,-0.35128242,0.15987748,0.21952602,-0.9014373,0.4737801253795624,0.3137790262699127,197200,2987,100.0,0.0,100,100,-1.4883756203610539,0.05757654547716118,-1.2278964906099463,-1.606711822795964,-148.83756203610542,0.0,-148.83756203610542,-148.83756203610542,0.008276359,0.7529453,0.99874586,-0.99887925,1,-148.83756203610542,818821,6580,200.0,0.0,200,200,-1.4689403075099636,0.09165662142970829,-1.2330501186964553,-1.5859337209395379,-293.78806150199273,12.696512419802588,-281.09154908219017,-306.48457392179535,0.091895945,0.7772173,0.99852574,-0.99965334,2,-293.78806150199273,0.0006647119298577309,59.91751021705568,14.701933921081945,0.002178808907046914,0.0070666351821273565,1.8278024441096932,76.45715673826635,181479.49057354615,1970
197300,1252.0303,1502.0336,-637.18774,634.599,221.46196,1033.4586,-0.35018036,638.5248,218.08858,1034.4664,-0.3961069,631.1841,227.37712,1047.0918,-4.608114,10.212341,8.039132,41.04757,-6.7055554,0.1845496,1.7519649,6.451245,-5.0570993,-0.34821165,0.15196,0.18530384,-0.8982656,0.47095808386802673,0.15988308191299438,197300,2988,100.0,0.0,100,100,-1.2625849830033284,0.05331701341125792,-1.2068839415750758,-1.446313619062583,-126.25849830033283,0.0,-126.25849830033283,-126.25849830033283,0.12475488,0.78750706,0.99932426,-0.99632794,1,-126.25849830033283,819221,6582,200.0,0.0,200,200,-1.4420571490824599,0.029580112433857813,-1.2310687288685456,-1.5069901312371883,-288.41142981649193,3.1442654042704135,-285.2671644122215,-291.55569522076235,-0.007939686,0.59227884,0.99384624,-0.9857662,2,-288.41142981649193,0.0006286448333412409,59.81264675408602,14.803659425815567,0.0017353000584989786,0.0057156928814947605,1.5235603640321642,76.14794618170708,181555.6405310079,1971
197400,1249.2584,1174.0406,-626.30566,623.6792,216.19478,1111.0471,-0.35012725,621.3699,214.4379,1052.6082,-0.39622125,625.98254,221.81265,1149.0349,-1.593679,10.831728,9.500275,46.282345,-8.71444,-0.14361082,1.8064126,4.7635584,-5.6402726,-0.35642874,0.16363364,0.25820512,-1.1467603,0.4627090096473694,0.6408793330192566,197400,2989,100.0,0.0,100,100,-1.490920477153526,0.059329279640411826,-1.2190889264274076,-1.6044650993565244,-149.09204771535258,0.0,-149.09204771535258,-149.09204771535258,-0.011491472,0.7296988,0.9975375,-0.9993502,1,-149.09204771535258,819621,6584,200.0,0.0,200,200,-1.674439387645501,0.15780263192794802,-1.2386986050371867,-1.8697975905403907,-334.88787752910025,28.447119593261277,-306.440757935839,-363.33499712236153,-0.14785746,0.68358254,0.9992838,-0.9989047,2,-334.88787752910025,0.0007073108572512865,59.53747574589215,14.71263401187025,0.0017188237980008125,0.0058211591094732285,1.5131302329245955,75.77148728445172,181631.41369421757,1972
197500,976.1981,1136.2416,-626.6045,622.18427,237.35237,1183.9115,-0.35093334,623.47046,237.387,1201.1487,-0.3968455,625.3756,241.04697,1190.291,-1.8200232,10.402087,9.079453,47.246468,-8.836381,0.08664957,1.7934499,7.061773,-5.3186593,-0.35862058,0.16604339,0.26602045,-1.0560503,0.45921868085861206,0.31287074089050293,197500,2991,50.0,49.0,99,1,8.646018154775032,99.61260620892575,999.7787076214296,-1.517326017159948,432.3009077387517,567.4777998826779,999.7787076214296,-135.17689214392627,0.12744766,0.7383103,0.99997705,-0.9995826,2,432.3009077387517,819957,6586,168.0,32.0,200,136,-1.3493006710757838,0.06655769245079143,-1.1141315480416643,-1.5561015324903393,-226.68251274073157,40.08633787763243,-186.59617486309915,-266.768850618364,0.11671464,0.60571414,0.9989752,-0.99254644,2,-226.68251274073157,0.0006703471299260855,60.09297273517586,21.70951154595241,0.0020661400631070137,0.007062315940856934,1.8192165100481361,83.6314995943103,181715.0484243245,1973
197600,1615.5167,1477.0343,-623.3431,621.50275,218.40182,1033.3466,-0.35075742,620.52625,217.50067,1057.3716,-0.39688537,625.35376,224.67244,1064.119,-1.8333123,9.3960285,8.72423,44.36115,-8.662701,-0.04116928,1.7241145,7.232464,-5.2522674,-0.34160218,0.15782833,0.1945084,-1.0583614,0.45598381757736206,-0.47425249218940735,197600,2992,100.0,0.0,100,100,-1.5118916125051158,0.041151054020721126,-1.3217475379520536,-1.5800921007626907,-151.18916125051155,0.0,-151.18916125051155,-151.18916125051155,-0.16408917,0.7342788,0.99970734,-0.99671847,1,-151.18916125051155,820357,6588,200.0,0.0,200,200,-1.4806406009658912,0.0739109078636639,-1.2423999799295726,-1.5814899977593921,-296.12812019317835,11.963318635688694,-284.1648015574896,-308.091438828867,-0.033590607,0.74440277,0.998622,-0.99743533,2,-296.12812019317835,0.0006052569951862097,59.80173660488799,14.689954258035868,0.0021532538812607527,0.007026483071967959,1.8304882699158043,76.33196412678808,181791.3830184762,1974
197700,920.4025,947.74054,-627.9345,627.4636,212.73445,1115.104,-0.35058242,624.1472,214.21446,1096.1752,-0.3970298,633.80164,218.45772,1104.5482,-1.7452677,10.542997,9.308737,38.89171,-8.557589,0.04162829,1.803246,5.8844132,-4.78629,-0.36305398,0.16405581,0.1801796,-1.1896203,0.4524753987789154,0.43056735396385193,197700,2993,100.0,0.0,100,100,-1.4218726617234032,0.06559969728714157,-1.2263703866280935,-1.589396270827423,-142.18726617234034,0.0,-142.18726617234034,-142.18726617234034,0.21977526,0.7439899,0.9998264,-0.9992698,1,-142.18726617234034,820757,6590,200.0,0.0,200,200,-1.4681371487331247,0.11355519814616588,-1.2195992681161338,-1.8034475427394112,-293.62742974662484,16.98137648327412,-276.6460532633507,-310.60880622989896,0.06366521,0.81024843,0.9999978,-0.99999994,2,-293.62742974662484,0.0005965270102024078,59.90238332794979,14.786003913963214,0.002171562984585762,0.00698037794791162,1.8209160659462214,76.51905177580193,181867.90492727025,1975
197800,1601.4188,1724.8661,-645.8444,644.4093,196.8353,991.10535,-0.3506584,644.6747,195.9754,978.32574,-0.0125468075,636.813,201.33142,1019.8732,-1.6826944,10.049362,8.811408,53.775036,-11.796976,-0.005910763,1.7790724,5.948846,-5.991382,-0.3550213,0.16105707,0.17087817,-1.192264,0.4491943418979645,0.039513301104307175,197800,2995,50.0,49.0,99,1,8.664674245554231,99.61179741671273,999.7893976789906,-1.5459931936031424,433.2337122777117,566.5556854012789,999.7893976789906,-133.32197312356715,0.13411173,0.7680414,0.99986416,-0.9987624,2,433.2337122777117,821157,6592,200.0,0.0,200,200,-1.5250996726460675,0.09346459303000448,-1.2209086278919838,-1.6803753439541382,-305.0199345292135,9.839919047165125,-295.18001548204836,-314.8598535763786,0.05826281,0.7381952,0.9998733,-0.99770755,2,-305.0199345292135,0.0006004211027175188,59.78188484208658,21.654653842095286,0.0021771141327917576,0.007058994844555855,1.7466496690176427,83.19302488327958,181951.1005985143,1976
197900,3532.9966,4027.0771,-647.7576,642.75507,207.28392,1199.3363,-0.35060033,646.4894,207.03668,1186.1134,-0.3971367,638.62195,217.92348,1235.9214,-8.088699,10.258474,8.085931,36.23966,-7.521007,-0.02900965,1.7776934,5.3564386,-5.4792056,-0.34139833,0.15939732,0.1505388,-0.99661887,0.449632465839386,0.2066333144903183,197900,2996,100.0,0.0,100,100,-1.6401567023757713,0.07920300577577871,-1.2211991927632708,-1.7672253639826323,-164.01567023757713,0.0,-164.01567023757713,-164.01567023757713,0.06334101,0.73079544,0.9999558,-0.9999525,1,-164.01567023757713,821557,6594,200.0,0.0,200,200,-1.3774454092869441,0.058436023443886285,-1.2167555119426436,-1.5624793230317846,-275.4890818573889,8.429098921907041,-267.05998293548186,-283.91818077929594,0.09546819,0.63756377,0.99346757,-0.9855425,2,-275.4890818573889,0.0006339650135487318,60.01672282908112,14.700340260053053,0.0017318660393357277,0.005777824902907014,1.5155752960126847,76.24078204110265,182027.34413863462,1977
198000,2464.2534,2624.1982,-618.5733,612.7015,231.82004,1223.9244,-0.350742,619.48364,234.25906,1218.0001,-0.39734796,617.90295,239.16092,1243.2329,-1.703891,8.679439,7.970593,38.25342,-7.4790306,0.11640948,1.6691968,5.761318,-4.89449,-0.34734723,0.1627609,0.32230297,-0.8707867,0.4479388892650604,-1.0603528022766113,198000,2997,100.0,0.0,100,100,-1.222643090962162,2.5354827536367575,9.837443153534366,-2.0120203159029373,-122.26430909621621,0.0,-122.26430909621621,-122.26430909621621,0.012737331,0.7538445,0.99990976,-0.99997216,1,-122.26430909621621,821958,6597,133.66666666666666,93.8094996374153,200,1,1.0217792302829576,49.94347294726635,999.767425661407,-1.7729735605375214,136.57782378115542,610.3938287804563,999.767425661407,-301.99714365104336,0.06757172,0.7534504,0.9999258,-0.9990683,3,136.57782378115542,0.0006093231495469809,66.53055745083839,14.69291302585043,0.002176084090024233,0.007030043052509427,1.6949198471847922,82.92820577416569,182110.27346949,1978
198100,917.73883,922.54047,-639.72046,636.65894,224.42072,1312.7894,-0.3499473,639.5471,223.0085,1290.8883,-0.396883,635.4797,224.16905,1296.9917,-9.324287,10.542616,8.298016,43.90781,-8.088466,0.02767026,1.8176277,5.967608,-5.889134,-0.35807738,0.16171665,0.14871225,-1.0241057,0.4477744996547699,0.43597742915153503,198100,2998,100.0,0.0,100,100,-1.6222541856483141,0.07044654778109556,-1.3384198408039958,-1.708162663296887,-162.22541856483141,0.0,-162.22541856483141,-162.22541856483141,-0.1693682,0.81215936,0.9995621,-0.9998963,1,-162.22541856483141,822358,6599,200.0,0.0,200,200,-1.6342792241874482,0.0879460820276203,-1.2560568434677313,-1.721755724553,-326.8558448374897,6.329990211801174,-320.52585462568857,-333.1858350492909,-0.15829922,0.7738047,0.99961215,-0.9990617,2,-326.8558448374897,0.0006206049583852291,59.603549462975934,14.722874656086788,0.002171314088627696,0.006968577159568667,1.8490321661811322,76.18521678145044,182186.46142310556,1979
198200,347.75992,476.958,-615.5178,612.6038,219.06075,1147.5394,-0.34943083,615.8256,220.19205,1127.4337,-0.39684144,614.40936,222.34598,1161.5897,-2.0307858,9.82863,7.959477,31.528563,-7.5348167,0.28565636,1.7151172,6.4565754,-5.470563,-0.356224,0.15113986,0.14430952,-1.032546,0.45094576478004456,-0.13647812604904175,198200,2999,100.0,0.0,100,100,-1.5537706330108776,0.0456855090265989,-1.325645409823911,-1.6084311177170592,-155.3770633010878,0.0,-155.3770633010878,-155.3770633010878,-0.011613953,0.78444105,0.9999165,-0.99977005,1,-155.3770633010878,822758,6601,200.0,0.0,200,200,-1.606671640272146,0.6321511052355473,9.727124335448039,-2.0329725355792156,-321.3343280544291,46.59510578559653,-274.7392222688326,-367.92943384002564,0.061674725,0.60658914,0.99996156,-0.9977793,2,-321.3343280544291,0.0006529029924422503,59.875198719790205,14.72608182602562,0.002173264045268297,0.007073636865243316,1.7712756099645048,76.38245595968328,182262.84647056484,1980
198300,2281.985,2040.7651,-605.66095,604.9778,223.16765,1088.5331,-0.3490222,605.7711,219.95921,1078.2288,-0.39669096,606.9137,230.81598,1118.9644,-6.849231,10.304443,8.853411,47.080025,-8.475712,0.13448556,1.7963495,7.288668,-6.72649,-0.35736248,0.16608655,0.46581864,-1.3587011,0.4491063058376312,0.2436726838350296,198300,3000,100.0,0.0,100,100,-1.4314224557061115,0.0842850183456384,-1.2548612601867761,-1.5841671102824415,-143.1422455706111,0.0,-143.1422455706111,-143.1422455706111,-0.0021099166,0.72979206,0.9999252,-0.9986973,1,-143.1422455706111,823158,6603,200.0,0.0,200,200,-1.7603918661961244,0.5844796268183645,9.76088197739175,-1.8548373324279521,-352.078373239225,3.765267710796934,-348.3131055284281,-355.84364095002195,0.24421062,0.81289405,0.9999653,-0.9998979,2,-352.078373239225,0.0006542759947478771,59.808321193093434,14.758560121059418,0.002169900108128786,0.007132447091862559,1.7978698259685189,76.37470776331611,182339.22394025978,1981
198400,442.7006,509.28677,-593.2285,592.05334,232.68164,1006.3108,-0.34921464,594.8556,232.88493,1009.09644,-0.3967386,591.4795,234.54916,1042.7018,-7.35109,8.32798,8.299825,43.599545,-8.433566,0.14633504,1.6614947,5.3670936,-6.2722287,-0.33606815,0.14715087,0.531566,-1.1476686,0.4549799859523773,-1.3165154457092285,198400,3001,100.0,0.0,100,100,-1.210356080585538,1.1043020388072178,9.767256053476764,-1.4556376113794753,-121.03560805855379,0.0,-121.03560805855379,-121.03560805855379,0.09401496,0.75794363,0.9983307,-0.998733,1,-121.03560805855379,823558,6605,200.0,0.0,200,200,-1.5142877582440528,0.14994567384570523,-1.279383037673415,-1.7525688079100894,-302.8575516488105,28.586263830304148,-274.2712878185063,-331.4438154791146,0.014306296,0.67612386,0.9989335,-0.999467,2,-302.8575516488105,0.0006150980480015278,59.762160152196884,14.788764680037275,0.0017372160218656063,0.00574909383431077,1.5125019550323486,76.07152819517069,182415.29749533976,1982
198500,345.4316,395.04163,-651.17957,650.2475,188.24431,1234.9968,-0.3484374,647.1302,187.67708,1242.0015,-0.39639354,648.6609,190.05528,1236.8699,-1.4520098,9.806525,9.294544,87.37632,-9.288605,0.20539388,1.7791196,10.544765,-7.6643786,-0.35808256,0.15268329,0.5442561,-1.0750802,0.45146316289901733,-0.15387845039367676,198500,3002,100.0,0.0,100,100,-1.4439403114314135,0.04509617945532528,-1.2330051750451803,-1.5547606715364881,-144.39403114314132,0.0,-144.39403114314132,-144.39403114314132,0.2375788,0.7569419,0.9997946,-0.99879134,1,-144.39403114314132,824010,6608,150.66666666666666,69.76786907707269,200,52,-1.5811836366707914,0.08019014217800216,-1.2178068034665532,-1.7218374631322688,-238.23166792506595,114.26607062372616,-76.87498688406733,-326.53355461874736,-0.11839319,0.78230095,0.9999914,-0.9999731,3,-238.23166792506595,0.0006067079957574606,66.58043995709158,14.71831094310619,0.0018490401562303305,0.005692333914339542,1.5119079540017992,82.8188069362659,182498.11942542787,1983
198600,801.86676,816.10724,-630.5183,627.91064,203.1273,1141.7322,0.383898,627.9236,203.35088,1133.9199,1.7110232,624.68604,205.06297,1121.9304,-2.1310465,9.7342415,8.722715,49.15902,-13.741463,-0.009534078,1.7700126,6.078052,-6.3698206,-0.3463132,0.16038188,0.26689377,-1.1282003,0.450422078371048,-0.21191687881946564,198600,3003,100.0,0.0,100,100,-1.6545489652049414,0.08165968133702402,-1.298914420871493,-1.744536479387756,-165.45489652049417,0.0,-165.45489652049417,-165.45489652049417,-0.22433993,0.7651562,0.9996334,-0.99990314,1,-165.45489652049417,824410,6610,200.0,0.0,200,200,-0.8694659232273927,2.6013548171841374,9.830497294884609,-1.6554166290757006,-173.89318464547847,116.10572075693999,-57.78746388853848,-289.9989054024185,-0.13241838,0.7326401,0.99992484,-0.9999993,2,-173.89318464547847,0.0005942678544670343,59.536192025989294,14.655365901067853,0.0021591640543192625,0.007080103037878871,1.7840518809389323,75.98544334294274,182574.10680652084,1984
198700,640.6355,603.02936,-638.5574,636.0585,203.79103,1090.4161,-0.34882414,639.0209,202.89899,1071.254,-0.39735535,643.91516,200.36462,1082.966,0.7200259,9.925584,8.6012945,42.166145,-7.136548,0.07184265,1.7703594,5.550464,-8.5435705,-0.3453505,0.1606304,0.27574718,-0.9240677,0.4475596249103546,-0.059817224740982056,198700,3005,50.0,48.0,98,2,8.581692312527542,99.62365430374973,999.7607449549542,-1.5885312265255611,429.0846156263771,580.4734193726674,1009.5580349990445,-151.38880374629025,0.19493598,0.79698724,0.9995169,-0.9999695,2,429.0846156263771,824810,6612,200.0,0.0,200,200,-1.585259959734815,0.06979757182928957,-1.2203214487217875,-1.749091157694248,-317.05199194696286,4.358337459179694,-312.69365448778314,-321.4103294061425,0.21661957,0.7974681,0.9980981,-0.9998022,2,-317.05199194696286,0.0006738810334354639,59.669942809036,21.576124024111778,0.0018215691670775414,0.005721647059544921,1.5051818159408867,82.75946574634872,182656.8687739917,1985
198800,613.11115,775.3505,-620.2978,618.93494,212.47444,1103.4285,-0.34939894,621.775,213.36453,1106.4457,-0.3978356,626.80225,214.30853,1141.4249,-1.6791066,10.95041,9.198798,37.682953,-8.529605,-0.037807427,1.7996416,6.2011266,-5.4398723,-0.33762735,0.1650875,0.28032595,-1.1393356,0.4446353316307068,0.7700914740562439,198800,3006,100.0,0.0,100,100,-1.5490286771492339,0.04319068840151705,-1.3148175509475515,-1.620017327690968,-154.90286771492336,0.0,-154.90286771492336,-154.90286771492336,-0.2125876,0.7191299,0.99948615,-0.9994968,1,-154.90286771492336,825258,6616,112.0,89.24404742054229,200,3,0.8336326553458964,47.25602962241606,999.8121530093224,-1.944662328211308,93.36685739874034,542.0964728955402,1019.3609634334358,-293.9857170905418,0.052350394,0.69242346,0.9997849,-0.9997982,4,93.36685739874034,0.0006497360300272703,73.32073356816545,14.689248753944412,0.0018018640112131834,0.008998149074614048,1.509339933982119,89.53077200520784,182746.4029645389,1986
198900,916.14197,647.81696,-644.136,643.1398,203.05591,1090.9895,-0.34915233,641.25,202.98251,1047.4983,-0.3977577,641.5683,208.83694,1160.2963,-0.21942472,9.33098,8.418527,47.456196,-7.2051377,-0.03935837,1.7433746,5.8537784,-5.926437,-0.33819705,0.15481801,0.2508717,-0.9777156,0.4409227669239044,-0.547636091709137,198900,3007,100.0,0.0,100,100,-1.5170315923732858,0.056818172495158616,-1.2266360861707633,-1.587923607426051,-151.70315923732858,0.0,-151.70315923732858,-151.70315923732858,0.13824789,0.74778306,0.99942344,-0.99857914,1,-151.70315923732858,825659,6619,133.66666666666666,93.80949963741531,200,1,0.9867197925428418,49.939464491365705,999.7748574737766,-1.676506859166301,131.8915456032265,613.783804207412,999.7748574737766,-315.4573916909991,-0.10337289,0.7428987,0.99942553,-0.9987832,3,131.8915456032265,0.000654350034892559,66.38223049114458,14.751491183880717,0.002171630971133709,0.00707387481816113,1.83157167583704,82.97519320668653,182829.37999412953,1987
199000,1050.0934,1166.0844,-610.96954,606.93445,225.81235,1122.1803,-0.34921518,611.0877,225.3215,1104.0656,-0.39765653,609.41235,234.14589,1073.2239,-7.900958,9.729431,9.242598,45.889652,-9.454379,0.04986085,1.7579967,6.566444,-7.6852684,-0.3384456,0.16311237,0.1813559,-1.1939322,0.43721815943717957,-0.22380304336547852,199000,3008,100.0,0.0,100,100,-1.487835287352844,0.05416977975664511,-1.295263954645266,-1.5942221291282115,-148.7835287352844,0.0,-148.7835287352844,-148.7835287352844,-0.1302439,0.71284676,0.9997865,-0.99801654,1,-148.7835287352844,826059,6621,200.0,0.0,200,200,-1.5081766194556008,0.0504519407690554,-1.2323055402579295,-1.558132015195813,-301.6353238911201,5.374063637761253,-296.26126025335884,-307.00938752888135,-0.013247707,0.67387474,0.9953649,-0.988998,2,-301.6353238911201,0.0007774389814585447,59.64240119000897,14.678544949973002,0.002185824094340205,0.007017762865871191,1.715598467970267,76.0465256338939,182905.42828895943,1988
