replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
25675,1236.7147,1327.706,-538.84216,544.7141,179.34746,1038.1296,42.53604,541.853,178.53685,1038.7178,9.375734,546.6234,178.9227,1045.4973,-7.0692267,10.047808,6.6366262,29.827887,-7.152323,0.10026915,1.6634674,5.08522,-5.20918,-0.5037596,0.16334626,0.031251855,-1.5902095,0.43372443318367004,0.03994658216834068,25675,377,200.0,0.0,200,200,-1.6353821261680261,0.1218750579124259,-1.1446132996808511,-1.7043184240040483,-327.0764252336053,0.0,-327.0764252336053,-327.0764252336053,-0.050313104,0.8563608,0.9986161,-0.9996108,1,-327.0764252336053,24116,433,21.818181818181817,17.387655923453188,70,3,11.400810485735365,111.22442220004535,999.9285579687986,-2.142174321682938,248.74495605240793,465.103301882096,1008.675121253878,-111.68534838328331,0.029297955,0.8274968,0.99984777,-0.99999577,11,248.74495605240793,0.0011745290248654783,117.42107862699777,25.261229783005547,0.0021061719744466245,0.007166641007643193,1.804335236956831,144.4970909889671,12983.922165964788,127
25875,419.47665,508.57483,-562.2716,563.7109,164.18082,1014.1341,69.28569,563.11975,164.64789,1005.2317,71.74732,567.8026,164.9034,1034.4669,40.745457,10.161991,5.715986,28.78785,-4.730655,0.234557,1.6849687,5.42402,-4.2808657,-0.482328,0.15210761,0.101465076,-1.4509816,0.433138370513916,0.13558444380760193,25875,389,16.666666666666668,11.167910378500636,38,1,8.864704923648203,99.61064887306912,999.9311234381746,-2.060625855600953,147.74508206080338,382.8090022206315,1006.5524496175358,-48.346579566952485,0.038799454,0.81300384,0.9999978,-0.9999803,12,147.74508206080338,24191,437,18.75,10.473180032826706,29,2,12.275211396017669,114.82889490870915,999.9461192473486,-1.875182229973605,230.1602136753313,443.8851171823015,998.8352368203575,-40.0503947920121,0.018886343,0.8113482,0.9999736,-0.99964243,4,230.1602136753313,0.001291456981562078,61.63807629101211,113.16207469900837,0.0018717139610089362,0.00719953904626891,2.0280559940147214,176.83856969402405,13160.763421602722,128
26075,854.23553,1346.1726,-556.1846,556.5526,181.16673,1049.5096,51.62103,558.95465,180.66374,1038.1947,36.441113,553.6102,187.77272,1051.3884,-1.98768,9.341719,5.2034435,22.75133,-6.1203156,0.12070437,1.5882092,4.0985956,-3.9449337,-0.520421,0.14506249,0.0020798892,-1.5076299,0.43523621559143066,-0.5475183129310608,26075,390,200.0,0.0,200,200,-1.5002569467915003,0.8124945685659379,9.852736901543658,-1.6769834575213327,-300.0513893583,0.0,-300.0513893583,-300.0513893583,-0.16853711,0.7653424,0.9998766,-0.9995622,1,-300.0513893583,24259,440,22.666666666666668,15.2825245151302,44,9,-1.357823248367479,0.14669569421065715,-1.0891025213112249,-1.638439676644794,-30.777326962996188,22.327387500952227,-11.821522432928308,-62.1247617993932,0.15277739,0.7622225,0.9998889,-0.9999984,3,-30.777326962996188,0.001211720984429121,56.36166775401216,26.86665127699962,0.0017047830042429268,0.007178562984336168,1.8273671939969063,85.0657812919817,13245.831911162764,129
26275,1280.0349,1367.0089,-541.00244,542.0326,178.35292,906.5385,0.16800478,543.9569,178.52814,903.82355,0.19565658,540.4489,187.0808,893.81177,-5.7679186,9.657816,6.3345537,39.414726,-2.2594085,0.3195918,1.6273544,4.7264857,-5.027542,-0.50749266,0.15038572,0.020817406,-1.5595394,0.437566339969635,-0.28279629349708557,26275,395,40.0,28.40422503783548,80,8,-0.981074220981919,2.357207978675785,9.860784164049058,-2.139765283503023,-39.24296883927676,38.96416013695656,-2.2458361167495893,-88.05069861799257,0.120888986,0.80333984,0.9999862,-0.99982905,5,-39.24296883927676,24352,450,9.3,7.389857914736926,23,2,63.790184539866985,245.84347324283132,999.9169534100379,-1.684179132306566,593.2487162207631,503.2291091336513,1016.3780703745174,-31.44519716472623,0.22866039,0.7561222,0.99995756,-0.99994606,10,593.2487162207631,0.0012220279895700514,110.34144767199177,58.1743306510034,0.0018748529837466776,0.007163452974054962,1.9303441800293513,170.4563828369719,13416.290933289798,130
26475,597.3535,581.9842,-540.36743,542.5783,185.12799,964.53284,49.640816,542.66974,184.8856,966.3621,75.56168,544.4424,185.1087,959.5053,-1.7388042,10.105983,5.8430734,39.30441,-3.8091228,-0.059760623,1.685589,4.6148214,-7.34158,-0.49310642,0.1531923,0.011824913,-1.5089412,0.4420327842235565,0.08654727786779404,26475,398,66.66666666666667,70.24401912064985,166,16,-1.3955828903529344,0.13331895026317145,-1.1094970491306113,-1.8549070906619858,-93.03885935686226,100.37148287105437,-19.949303744122112,-234.9643256495516,-0.048187993,0.7847237,0.99981725,-0.99995834,3,-93.03885935686226,24552,451,200.0,0.0,200,200,-1.5778262861886034,0.09679458846232468,-1.1658682681978114,-1.7250209370264837,-315.5652572377205,0.0,-315.5652572377205,-315.5652572377205,-0.20363697,0.7734307,0.99777496,-0.99936897,1,-315.5652572377205,0.0012268980499356985,38.34834316599881,43.236377130961046,0.0015580899780616164,0.005891170003451407,1.5889195199706592,83.18231597496197,13499.47570434073,131
26675,4182.8667,4134.275,-543.6804,546.71655,173.04527,933.0367,51.469494,544.9867,171.93013,939.377,65.90911,538.9619,186.3286,999.829,-1.9116307,10.854579,6.06485,35.992588,-3.4800963,0.10483565,1.7014552,6.211854,-5.706086,-0.50843954,0.14015108,0.017405502,-1.5890427,0.43858373165130615,0.7043989896774292,26675,399,200.0,0.0,200,200,-1.430829962950009,0.06344041805355899,-1.16367420353597,-1.5525260719882972,-286.1659925900018,0.0,-286.1659925900018,-286.1659925900018,0.109881744,0.8247663,0.999989,-0.99981964,1,-286.1659925900018,24695,457,23.833333333333332,33.16331641370561,96,1,19.661908958380856,143.49049656955657,999.9250579395404,-2.0316042895363458,468.6088301747438,530.5673028345172,999.8366982044695,-129.6782864657502,0.059873935,0.8103162,0.99996096,-0.99980766,6,468.6088301747438,0.0012377050006762147,78.58389122301014,28.241724247985985,0.0015274499892257154,0.005820829013828188,1.603036054992117,108.43723750999197,13607.915625793685,132
26875,575.7873,595.7724,-523.2344,524.9511,191.50038,1021.272,0.22850552,525.23535,192.66418,1019.8301,1.2854345,519.83563,198.18454,1021.03674,-9.645073,9.341233,5.955718,30.147669,-5.7893486,0.24066266,1.6344595,5.13437,-4.7866282,-0.48439473,0.14337501,-0.027778305,-1.6153995,0.44547396898269653,-0.5326078534126282,26875,400,200.0,0.0,200,200,-1.1853715855705032,0.010658331095114321,-1.1569588491930412,-1.2236907097665577,-237.07431711410064,0.0,-237.07431711410064,-237.07431711410064,0.13967022,0.8743779,0.9998963,-0.9999303,1,-237.07431711410064,24916,460,73.66666666666667,89.48867091549758,200,4,3.285671205828306,67.20267465948712,999.9361080939902,-1.7686060880988848,242.0444454960186,551.5702555178287,1007.7129265895283,-269.8574244276356,0.18886995,0.83337396,0.9999843,-1.0,3,242.0444454960186,0.0011713039712049067,58.870612571015954,34.318398174946196,0.0015958660515025258,0.005883297009859234,1.5857014150242321,94.78336262801895,13702.70149702573,133
27075,1085.7316,1031.289,-517.37,519.6303,180.29263,861.4583,3.5686688,523.675,179.13155,859.4757,0.21354514,525.32666,186.04724,999.8345,-7.780235,10.722483,5.816506,36.378326,-5.9468136,0.2197421,1.68049,4.2530313,-4.919908,-0.5229932,0.158783,0.09893584,-1.3746793,0.44282084703445435,0.5885072946548462,27075,406,33.333333333333336,55.90666825661815,157,1,13.611677743355292,121.70770765522285,999.9270399550386,-1.5711783057848958,453.7225914451764,549.8596191944441,999.843269380503,-225.8267297879359,0.115778856,0.7675206,0.99997044,-0.99997026,6,453.7225914451764,25136,463,73.33333333333333,89.65985104208511,200,5,3.44015432973945,67.3442673094146,999.8595375341704,-1.657798764326942,252.27798418089296,556.9571769389144,1028.3744132648214,-252.20774574176315,0.17074797,0.7552453,0.9999772,-1.0,3,252.27798418089296,0.0012323320261202753,60.579448676959146,66.83201505697798,0.0020750610274262726,0.007225868990644813,1.9913925810251385,129.41338957700646,13832.117496657826,134
27275,665.69916,705.9165,-554.2213,557.30914,188.65056,1016.1657,0.15634026,557.3484,186.71523,1024.6906,0.1800736,557.6172,192.1368,1001.64,-8.481661,9.652916,5.9924636,31.16918,-2.8807328,0.19518344,1.6433597,4.692944,-4.9567647,-0.5075258,0.14540975,0.009041533,-1.4308835,0.444354772567749,-0.281521201133728,27275,412,33.333333333333336,31.74201561897977,83,2,8.68188601232735,99.6249235558019,999.919952484419,-1.7616152785194816,289.3962004109117,505.4864553157905,1006.5946129803609,-114.17194256113616,0.1610484,0.78221697,0.9999089,-0.9998757,6,289.3962004109117,25386,466,83.33333333333333,82.64112508645773,200,19,-1.384119057835367,0.09182364423092414,-1.1060612164343475,-1.782716643850277,-115.34325481961395,117.41045091677671,-24.949242837390607,-281.1616226213083,0.25134987,0.81875795,0.9999194,-0.9999168,3,-115.34325481961395,0.001267684972845018,51.23010378802428,66.12255574198207,0.0016661140252836049,0.005825132015161216,1.58757950598374,118.94899796700338,13951.06931420276,135
27475,1525.5944,1386.2389,-536.54175,538.73395,188.7888,1011.6152,0.15473296,537.9196,187.69875,1021.121,0.17716254,539.765,193.21751,1018.98865,-4.470583,10.08529,6.2874327,33.996346,-7.1255326,0.24779639,1.6572806,5.7696767,-5.990479,-0.48349017,0.16469502,0.22703302,-1.3400017,0.4457131028175354,0.06891979277133942,27475,413,200.0,0.0,200,200,-1.556976493947358,0.10920323415858602,-1.2134705727040744,-1.6840115230160833,-311.3952987894713,0.0,-311.3952987894713,-311.3952987894713,0.29400453,0.7383626,0.9998324,-0.99848443,1,-311.3952987894713,25612,468,113.0,87.0,200,26,-1.3678615522538944,0.08950796430298147,-1.0740147624251917,-1.754588139482432,-154.56835540469007,119.14759982310129,-35.42075558158879,-273.71595522779137,0.20190251,0.8587721,0.99918437,-0.99981564,2,-154.56835540469007,0.0011599899735301733,49.98697334504686,26.712532838981133,0.0015888370107859373,0.005826178996358067,1.597128754016012,78.30520994402468,14029.377140819619,136
27675,1035.0612,1083.0103,-511.01633,513.1232,162.42844,884.52655,63.227726,514.56995,162.36769,892.1771,68.36808,518.193,165.58005,999.90546,23.117289,9.869808,5.764904,34.668777,-7.273443,0.14602394,1.6423259,4.627633,-4.255553,-0.47721353,0.15435685,0.2084724,-1.3756845,0.45156317949295044,-0.10353387892246246,27675,414,200.0,0.0,200,200,-1.4043196304292382,0.03199437201239708,-1.2944990396784084,-1.479373221532164,-280.86392608584754,0.0,-280.86392608584754,-280.86392608584754,0.24128377,0.8064192,0.9998936,-0.99992394,1,-280.86392608584754,25727,471,38.333333333333336,25.616834742454465,74,15,-1.3469248640120235,1.046525399351454,9.752258827746452,-1.7690635535361336,-51.63211978712757,41.92716880700916,-9.722149568504706,-108.9119864993124,0.101510815,0.77925676,0.99989754,-0.9994193,3,-51.63211978712757,0.0011480349930934608,55.75588894402608,28.569308578968048,0.001790623995475471,0.007168733049184084,1.851340949011501,86.18664586404338,14115.56646082073,137
27875,501.71838,497.39124,-495.77863,498.06412,187.91087,1010.2355,0.15067786,497.48267,187.92639,1002.88446,0.17166795,495.82306,189.52072,1006.65594,-9.002307,9.195473,6.0129952,24.446793,-6.540619,0.12390345,1.6512572,4.4172273,-4.809391,-0.4677295,0.15972722,0.15620528,-1.4143854,0.44460490345954895,-0.6519910097122192,27875,416,100.0,90.0,190,10,-1.4116657256592415,0.08065997869770088,-1.0946226110401642,-1.5873064506656007,-141.16657256592427,128.345281088618,-12.821291477306263,-269.5118536545423,0.062465847,0.79320735,0.9998895,-1.0,2,-141.16657256592427,25947,473,110.0,90.0,200,20,-1.3473642310128866,0.06983456515682064,-1.0909963941710552,-1.7901429114295475,-148.21006541141762,122.16739448321293,-26.04267092820469,-270.37745989463053,0.13104452,0.7565936,0.9997897,-0.9999757,2,-148.21006541141762,0.0011624849867075682,47.890180811984465,36.052716429985594,0.0015836639795452356,0.005872744950465858,1.588290933985263,85.53980706987204,14201.108823460585,138
28075,945.2384,1075.2837,-513.62714,515.22876,179.3252,954.4718,1.733506,514.21075,178.84047,947.7142,2.6725202,512.2482,185.06221,999.83575,-10.649608,9.766878,6.205646,44.352943,-6.634825,0.17754963,1.6530317,6.111941,-7.498474,-0.5024422,0.15760078,0.062208995,-1.4489616,0.4439407289028168,-0.18934303522109985,28075,417,200.0,0.0,200,200,-1.5609079680848643,0.11149091803762334,-1.1272837208245536,-1.6394276592265749,-312.18159361697275,0.0,-312.18159361697275,-312.18159361697275,0.24704841,0.75419766,0.9999378,-0.99786305,1,-312.18159361697275,26156,475,104.5,95.5,200,9,3.23303120287681,69.09932597693395,999.7958631931527,-1.6247298629239728,337.85176070062664,652.4733415016685,990.3251022022952,-314.62158080104183,0.2660936,0.7502826,0.9992828,-0.99394673,2,337.85176070062664,0.0012906849733553827,46.13099007104756,26.05818575405283,0.001960742985829711,0.007216982019599527,1.7701767630060203,73.9698209980852,14275.08147423761,139
28275,2286.252,2741.0635,-521.1587,523.1397,179.04437,881.1905,0.14642362,524.8563,177.43777,871.86597,1.3441738,523.41284,187.69629,999.91534,-3.93717,9.433163,6.653689,27.124407,-5.735324,0.31510276,1.5929574,4.7093024,-4.6744733,-0.52363,0.1623058,0.25682634,-1.4637535,0.4504100978374481,-0.45216646790504456,28275,418,200.0,0.0,200,200,-1.5847398996752093,0.10029247013639332,-1.153792555950731,-1.6441809913542078,-316.94797993504204,0.0,-316.94797993504204,-316.94797993504204,0.2225534,0.69224894,0.9996926,-0.9959886,1,-316.94797993504204,26396,479,60.0,81.56898920545724,200,2,6.839014436044905,91.03264472054578,999.9125700299963,-1.9150642578256079,410.3408661626942,593.0399102833627,998.8107180003208,-307.1979518444332,0.34000295,0.6106766,0.9996067,-0.9992072,4,410.3408661626942,0.0011562390136532485,60.35154127399437,25.183936065994203,0.002036641992162913,0.0072863600216805935,1.9790249729994684,87.52498155401554,14362.609356246714,140
28475,777.8117,742.20374,-500.75266,504.21414,185.35701,873.8785,0.32809514,504.2179,185.9156,864.4544,1.8468075,503.2929,187.16924,999.8942,-10.649838,10.419241,6.618245,45.314312,-5.962822,-0.0015830875,1.7119842,4.718773,-7.0876236,-0.52337825,0.15654428,0.11331383,-1.5819019,0.4447728991508484,0.3396303951740265,28475,421,66.66666666666667,73.43629136121247,170,6,3.5699932460012223,70.6329871833515,999.8394378869027,-1.6754784643184377,237.99954973341482,559.0738811547234,1016.2078681118993,-272.09744721495736,0.023518573,0.77705413,0.99992734,-0.99971306,3,237.99954973341482,26596,480,200.0,0.0,200,200,-1.6286464210152656,0.11742920506626235,-1.1630688106501834,-1.6990042722134981,-325.7292842030534,0.0,-325.7292842030534,-325.7292842030534,0.039893214,0.7541488,0.99365425,-0.9964181,1,-325.7292842030534,0.0012438439880497754,37.446216249023564,41.09814591699978,0.001577190007083118,0.005902961012907326,1.5910805229796097,80.144166684011,14442.756340251712,141
28675,637.13916,733.41656,-518.3757,518.80396,176.75185,934.78296,0.14255142,519.6913,175.63416,928.8788,0.15993473,518.54614,181.18068,999.922,-8.645263,9.4915085,6.1826243,32.49839,-5.735346,0.15996876,1.612355,4.2869105,-5.0663733,-0.5372337,0.13961184,-0.04204561,-1.376321,0.44496390223503113,-0.41175830364227295,28675,424,66.66666666666667,50.63156678946007,128,4,3.5708172521746473,70.63411413554391,999.7912930445955,-2.269029313784417,238.05448347830983,560.8832801075536,1029.253276906059,-206.4165084128057,-0.05262272,0.7644803,0.99947923,-0.99965876,3,238.05448347830983,26798,482,101.0,99.0,200,2,3.3774074669966394,70.28898431851889,999.8291398638281,-1.750736522913319,341.1181541666606,668.5592029778212,1009.6773571444818,-327.4410488111606,-0.21335416,0.75387436,0.9969499,-0.99755806,2,341.1181541666606,0.001199355989228934,45.06951966800261,40.845306774019264,0.0015757990186102688,0.0059139999793842435,1.5921585980104282,87.51567419501953,14530.274588610686,142
28875,550.3568,487.79843,-493.76874,496.37103,186.21446,933.78424,0.636408,495.7589,184.49464,910.9403,32.058704,495.5641,185.76395,999.84534,-1.7259197,10.318135,6.5190825,36.465446,-5.937995,0.17312787,1.6708062,4.75732,-8.180074,-0.52408296,0.16332501,0.11168582,-1.6206144,0.4434790015220642,0.2586280107498169,28875,426,100.0,8.0,108,92,-1.5090920358093889,0.126137548023665,-1.1460189702349886,-1.6911229421004104,-150.90920358093882,9.853211955132494,-141.05599162580634,-160.76241553607133,0.14364752,0.7475242,0.9999862,-0.9999934,2,-150.90920358093882,26998,483,200.0,0.0,200,200,-1.6170735073837526,0.11910878705302624,-1.1348443708056335,-1.6831191194920079,-323.41470147675045,0.0,-323.41470147675045,-323.41470147675045,0.063057125,0.8035594,0.9950224,-0.99270684,1,-323.41470147675045,0.001218118006363511,37.8669196870178,33.129619724000804,0.001955097948666662,0.0071676530060358346,1.7708165899966843,72.77769686997635,14603.054905114695,143
29075,665.03955,804.3274,-504.24377,505.92874,184.47287,981.9458,0.13794538,507.2874,184.44662,974.7265,0.15449744,506.59613,185.76624,977.53357,-1.7523651,10.0192585,7.160025,30.984322,-9.851154,-0.13824503,1.6579347,5.697999,-5.299456,-0.5266384,0.15637533,-0.030389749,-1.4632146,0.4418795704841614,0.015728428959846497,29075,428,100.0,83.0,183,17,-1.402735933945227,0.7983108506785367,9.75894098646912,-1.6264298033324809,-140.27359339452266,129.49764606822214,-10.775947326300528,-269.7712394627448,-0.044539705,0.782783,0.99956864,-0.99996364,2,-140.27359339452266,27126,484,128.0,0.0,128,128,-1.3988630262311301,0.10132563345460971,-1.191538273288357,-1.5588604658361893,-179.05446735758466,0.0,-179.05446735758466,-179.05446735758466,0.054987717,0.7718792,0.9992837,-0.9999952,1,-179.05446735758466,0.0011967609752900898,39.13774236396421,33.76771820196882,0.001808292989153415,0.007204774010460824,1.9590919580077752,74.8747623519157,14677.932312597637,144
29275,1403.8936,1297.1708,-490.37866,494.07996,173.61462,809.5265,0.13638966,493.2628,174.68202,826.7047,0.15223747,495.98706,180.11353,999.87604,-1.8036823,10.001936,5.894333,31.421686,-5.1222515,0.020098643,1.672042,4.5002456,-5.4136066,-0.52798307,0.14760208,-0.031833112,-1.2776978,0.4350520074367523,0.0016107670962810516,29275,429,200.0,0.0,200,200,-1.6486141420753682,0.11783937689062886,-1.2213937296258517,-1.7417832645399074,-329.72282841507365,0.0,-329.72282841507365,-329.72282841507365,-0.24110703,0.7924447,0.9998816,-0.9999017,1,-329.72282841507365,27326,485,200.0,0.0,200,200,-1.6447326270923397,0.09811971750313667,-1.2519046283444415,-1.7089180085794757,-328.946525418468,0.0,-328.946525418468,-328.946525418468,-0.27016568,0.78201157,0.9985274,-0.9986862,1,-328.946525418468,0.0012296130298636854,37.348609626991674,25.43509157904191,0.001909665996208787,0.0071985499816946685,1.9100160130183212,64.70405504805967,14742.639004861703,145
29475,1416.0704,1578.4274,-514.8338,515.947,185.78394,872.6122,0.13455416,516.7205,183.89207,860.1827,0.14964932,512.8802,192.05893,871.9188,-4.6201835,8.716085,6.3357525,43.04719,-7.2409134,0.19326554,1.5822194,5.0208955,-5.119501,-0.5241698,0.14083108,0.042498954,-1.3933004,0.4393889605998993,-1.0558754205703735,29475,430,200.0,0.0,200,200,-1.6527836467140804,0.14626046335729187,-1.1569291720819224,-1.794440595190042,-330.55672934281597,0.0,-330.55672934281597,-330.55672934281597,-0.089826524,0.78733563,0.9997418,-0.99994487,1,-330.55672934281597,27427,486,101.0,0.0,101,101,-1.5866014389888112,0.1599873041977988,-1.1553852854270352,-1.9149902087961814,-160.24674533786987,0.0,-160.24674533786987,-160.24674533786987,0.07190207,0.72840106,0.9994297,-0.9998199,1,-160.24674533786987,0.0011612470261752605,37.9651497870218,25.64352586399764,0.0017260389868170023,0.0072565790032967925,1.7119637470459566,65.33078326308168,14807.972739009652,146
29675,3456.5654,4026.257,-499.42297,500.36713,179.91818,896.77655,10.870893,500.03235,180.84921,886.8303,12.164453,495.87125,190.02594,999.80164,-5.476178,10.386284,5.886481,26.346994,-6.6605673,0.12613735,1.6996447,5.4588385,-4.636137,-0.5282731,0.15043718,0.023076788,-1.2800831,0.4374143183231354,0.319388747215271,29675,432,100.0,83.0,183,17,-1.6344907428709001,0.16948748321436585,-1.1168126827523144,-1.756188959233571,-163.44907428709007,140.8178499496825,-22.63122433740755,-304.2669242367726,-0.07600665,0.79587597,0.9999744,-0.9999709,2,-163.44907428709007,27627,487,200.0,0.0,200,200,-1.6490361469161037,0.10509905347750412,-1.2609843997536359,-1.692784943414583,-329.80722938322054,0.0,-329.80722938322054,-329.80722938322054,-0.08906369,0.82979554,0.9976946,-0.98732734,1,-329.80722938322054,0.0012070899829268456,36.89499794901349,33.180872727010865,0.0019355500116944313,0.007166908006183803,1.7591598140425049,71.84534003806766,14879.820693802612,147
29875,431.38614,391.4942,-507.85992,509.42422,181.37302,912.8688,0.13098674,509.35925,181.46635,926.237,4.402203,511.00818,183.62938,922.25635,-14.409807,11.138543,6.157112,38.330242,-4.9369173,0.23325546,1.7219125,4.9684753,-7.300844,-0.5467827,0.14082488,0.11254848,-1.3658788,0.44528496265411377,0.9215545654296875,29875,435,66.66666666666667,50.33443707399096,134,13,3.354766625557131,70.63705745615022,999.8068172515534,-1.9003265333176291,223.6511083704754,542.8545901409609,985.9099677939304,-236.58415221676984,0.08210546,0.80162275,0.99992,-0.99995106,3,223.6511083704754,27829,490,67.33333333333333,93.80949963741531,200,1,8.18351665914328,99.16556242543987,999.8453730900599,-1.79192046309483,551.0234550489807,634.7200293396597,999.8453730900599,-346.60621871577393,0.014216735,0.80416065,0.9974625,-0.98285,3,551.0234550489807,0.0012741719838231802,51.90843402699102,41.076500847993884,0.001981211011298001,0.0072054300107993186,1.9487835899926722,94.9441792779835,14974.767552745703,148
30075,1355.9362,1368.373,-470.7113,470.18048,177.59608,957.613,0.12915352,470.7198,176.98956,937.21985,0.1418629,476.088,181.99593,999.9377,-4.7077975,10.013395,6.591439,37.983364,-4.988243,0.07684304,1.6787599,5.613532,-6.4597464,-0.51554805,0.15096115,0.015584551,-1.5480039,0.44475623965263367,0.010852407664060593,30075,436,200.0,0.0,200,200,-1.530152845929208,0.807871521811165,9.77042232261822,-1.6618444586875212,-306.03056918584184,0.0,-306.03056918584184,-306.03056918584184,0.2725949,0.686358,0.9990809,-0.9995787,1,-306.03056918584184,28058,493,76.33333333333333,87.72051578102403,200,6,2.9106330093811503,66.0230883930274,999.773058012998,-1.6531682978831304,222.17831971609448,564.6619883190126,1004.8946743973981,-306.22391136050015,0.26623574,0.6524326,0.9983066,-0.9993381,3,222.17831971609448,0.0012159930192865431,53.00979360000929,26.026850376976654,0.0019843559712171555,0.00717148301191628,1.8681526450091042,80.91516845399747,15055.685639237578,149
30275,850.9088,896.98755,-486.4129,487.78363,194.01694,1029.0447,0.12770481,488.6847,191.90956,1007.76794,0.13962011,485.4192,194.92418,992.216,-18.280733,10.416416,6.558053,43.794456,-4.787724,0.27378774,1.6555322,4.506063,-5.653603,-0.52863103,0.14463933,0.23897359,-1.5822785,0.4427943527698517,0.33926093578338623,30275,437,200.0,0.0,200,200,-1.7423577805316608,0.20628021748224604,-1.170546035009945,-1.942866780406669,-348.4715561063323,0.0,-348.4715561063323,-348.4715561063323,0.03245254,0.8202745,0.99973184,-0.9998607,1,-348.4715561063323,28288,496,76.66666666666667,87.95579697906342,200,1,2.905850546807505,65.88920900233364,999.8610444076974,-1.863512533699962,222.781875255242,562.8810257665696,999.8610444076974,-315.3021756312957,0.111513644,0.7571691,0.9999377,-0.99975044,3,222.781875255242,0.0012650999706238508,52.834264859964605,25.585804520989768,0.0020002019591629505,0.007175092003308237,1.7961760520120151,80.22668582689948,15135.915000092587,150
30475,498.1885,459.642,-494.4577,494.39795,197.86974,967.35077,0.1267922,494.0133,197.36827,970.3995,0.1378051,487.4482,200.23714,961.569,-13.054352,9.691499,7.089543,39.585747,-10.760852,0.31724694,1.6267493,5.47452,-4.987891,-0.5092651,0.14638457,0.19318807,-1.677979,0.44367530941963196,-0.250694215297699,30475,440,66.66666666666667,64.58758050550861,158,20,-1.4219965972648754,1.1451694667916976,9.832783881052878,-1.829035158800184,-94.79977315099167,111.64963290768921,-3.41262309404138,-252.00456912150463,0.099344164,0.8072601,0.99976933,-0.99997765,3,-94.79977315099167,28489,498,100.5,99.5,200,1,3.312635233197672,70.46495381461745,999.8348517817068,-1.756361521193612,332.9198409363661,666.9150108453407,999.8348517817068,-333.9951699089746,0.22265188,0.74059796,0.9982397,-0.99986833,2,332.9198409363661,0.0011737149907276034,45.76722316601081,40.69565552799031,0.0019796729902736843,0.007157011015806347,2.022719846048858,88.49590893904679,15224.413530252408,151
30675,896.6486,849.8311,-491.18604,491.71588,184.89754,813.66486,0.12529048,490.52332,183.61504,814.99567,0.13558912,492.19727,187.87517,999.9043,-17.358667,9.801582,6.424238,38.746628,-3.9987345,0.16207789,1.6786157,4.955744,-5.012348,-0.51502,0.14669298,0.22195423,-1.6525066,0.4431900382041931,-0.16146712005138397,30675,445,40.0,57.334108521891224,153,1,8.55661655053494,99.63110648568315,999.8745872770928,-1.6143320021070553,342.2646620213976,541.9543765171879,999.8745872770928,-230.44978706258772,0.08127151,0.77330744,0.9999837,-0.99988204,5,342.2646620213976,28556,501,22.333333333333332,15.456030825826172,44,9,14.184053131714546,121.36131347424468,999.8897817345827,-1.9404039164283058,316.7771866082915,476.40029683824656,990.5085458985587,-20.725574680608823,0.1424997,0.79429704,0.9993047,-0.99965394,3,316.7771866082915,0.0012009639758616686,53.732619687973056,56.93026588798966,0.0014492360060103238,0.005856026022229344,1.5924184949835762,112.2638102969504,15336.679839097545,152
